,filename,label
236,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1689.JPEG,golf ball
237,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_16895.JPEG,golf ball
238,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1697.JPEG,golf ball
239,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1698.JPEG,golf ball
240,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17104.JPEG,golf ball
241,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17157.JPEG,golf ball
242,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1717.JPEG,golf ball
243,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17246.JPEG,golf ball
244,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17276.JPEG,golf ball
245,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17293.JPEG,golf ball
246,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1737.JPEG,golf ball
247,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17445.JPEG,golf ball
248,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1746.JPEG,golf ball
249,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17477.JPEG,golf ball
250,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17564.JPEG,golf ball
251,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17703.JPEG,golf ball
252,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17789.JPEG,golf ball
253,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17813.JPEG,golf ball
254,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_17833.JPEG,golf ball
255,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18007.JPEG,golf ball
256,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1804.JPEG,golf ball
257,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18067.JPEG,golf ball
258,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18068.JPEG,golf ball
259,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1809.JPEG,golf ball
260,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18147.JPEG,golf ball
261,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1817.JPEG,golf ball
262,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18234.JPEG,golf ball
263,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1838.JPEG,golf ball
264,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18388.JPEG,golf ball
265,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18428.JPEG,golf ball
266,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1848.JPEG,golf ball
267,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1855.JPEG,golf ball
268,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18603.JPEG,golf ball
269,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18613.JPEG,golf ball
270,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18643.JPEG,golf ball
271,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1866.JPEG,golf ball
272,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18705.JPEG,golf ball
273,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18756.JPEG,golf ball
274,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1879.JPEG,golf ball
275,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18804.JPEG,golf ball
276,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_189.JPEG,golf ball
277,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_18958.JPEG,golf ball
278,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1908.JPEG,golf ball
279,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19159.JPEG,golf ball
280,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1928.JPEG,golf ball
281,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_193.JPEG,golf ball
282,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19515.JPEG,golf ball
283,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1953.JPEG,golf ball
284,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19586.JPEG,golf ball
285,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1969.JPEG,golf ball
286,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1976.JPEG,golf ball
287,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19765.JPEG,golf ball
288,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19807.JPEG,golf ball
289,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19809.JPEG,golf ball
290,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1983.JPEG,golf ball
291,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1986.JPEG,golf ball
292,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1988.JPEG,golf ball
293,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19926.JPEG,golf ball
294,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_1993.JPEG,golf ball
295,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_19933.JPEG,golf ball
296,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2017.JPEG,golf ball
297,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2019.JPEG,golf ball
298,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20239.JPEG,golf ball
299,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20319.JPEG,golf ball
300,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2035.JPEG,golf ball
301,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2038.JPEG,golf ball
302,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2039.JPEG,golf ball
303,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2043.JPEG,golf ball
304,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20454.JPEG,golf ball
305,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2055.JPEG,golf ball
306,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2059.JPEG,golf ball
307,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20618.JPEG,golf ball
308,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20707.JPEG,golf ball
309,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20724.JPEG,golf ball
310,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20726.JPEG,golf ball
311,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2077.JPEG,golf ball
312,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_20777.JPEG,golf ball
313,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2078.JPEG,golf ball
314,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2086.JPEG,golf ball
315,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2088.JPEG,golf ball
316,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2113.JPEG,golf ball
317,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2123.JPEG,golf ball
318,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2124.JPEG,golf ball
319,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2129.JPEG,golf ball
320,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2133.JPEG,golf ball
321,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2137.JPEG,golf ball
322,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2146.JPEG,golf ball
323,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2157.JPEG,golf ball
324,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2158.JPEG,golf ball
325,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2177.JPEG,golf ball
326,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2194.JPEG,golf ball
327,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2207.JPEG,golf ball
328,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2227.JPEG,golf ball
329,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2244.JPEG,golf ball
330,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2253.JPEG,golf ball
331,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2269.JPEG,golf ball
332,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2298.JPEG,golf ball
333,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2314.JPEG,golf ball
334,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2318.JPEG,golf ball
335,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2335.JPEG,golf ball
336,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2338.JPEG,golf ball
337,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2339.JPEG,golf ball
338,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2356.JPEG,golf ball
339,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2357.JPEG,golf ball
340,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2358.JPEG,golf ball
341,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_237.JPEG,golf ball
342,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2397.JPEG,golf ball
343,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_24.JPEG,golf ball
344,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2405.JPEG,golf ball
345,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2417.JPEG,golf ball
346,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2427.JPEG,golf ball
347,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2463.JPEG,golf ball
348,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2468.JPEG,golf ball
349,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2477.JPEG,golf ball
350,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2486.JPEG,golf ball
351,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2493.JPEG,golf ball
352,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2497.JPEG,golf ball
353,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2509.JPEG,golf ball
354,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2526.JPEG,golf ball
355,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2548.JPEG,golf ball
356,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2555.JPEG,golf ball
357,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2557.JPEG,golf ball
358,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2563.JPEG,golf ball
359,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2564.JPEG,golf ball
360,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_258.JPEG,golf ball
361,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2585.JPEG,golf ball
362,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2597.JPEG,golf ball
363,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2605.JPEG,golf ball
364,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2608.JPEG,golf ball
365,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2616.JPEG,golf ball
366,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2634.JPEG,golf ball
367,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2635.JPEG,golf ball
368,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2637.JPEG,golf ball
369,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2646.JPEG,golf ball
370,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2687.JPEG,golf ball
371,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2709.JPEG,golf ball
372,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2713.JPEG,golf ball
373,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2716.JPEG,golf ball
374,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2718.JPEG,golf ball
375,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2745.JPEG,golf ball
376,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2775.JPEG,golf ball
377,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2776.JPEG,golf ball
378,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_278.JPEG,golf ball
379,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2814.JPEG,golf ball
380,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2873.JPEG,golf ball
381,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2907.JPEG,golf ball
382,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2925.JPEG,golf ball
383,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2954.JPEG,golf ball
384,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2955.JPEG,golf ball
385,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2963.JPEG,golf ball
386,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_2967.JPEG,golf ball
387,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_298.JPEG,golf ball
388,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3.JPEG,golf ball
389,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3005.JPEG,golf ball
390,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3023.JPEG,golf ball
391,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_303.JPEG,golf ball
392,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3036.JPEG,golf ball
393,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3039.JPEG,golf ball
394,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3046.JPEG,golf ball
395,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_306.JPEG,golf ball
396,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3063.JPEG,golf ball
397,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3064.JPEG,golf ball
398,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3095.JPEG,golf ball
399,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3104.JPEG,golf ball
400,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3119.JPEG,golf ball
401,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3134.JPEG,golf ball
402,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3155.JPEG,golf ball
403,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3166.JPEG,golf ball
404,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3168.JPEG,golf ball
405,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3209.JPEG,golf ball
406,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3217.JPEG,golf ball
407,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3229.JPEG,golf ball
408,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3254.JPEG,golf ball
409,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3275.JPEG,golf ball
410,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3278.JPEG,golf ball
411,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3283.JPEG,golf ball
412,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3296.JPEG,golf ball
413,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3299.JPEG,golf ball
414,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3307.JPEG,golf ball
415,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3324.JPEG,golf ball
416,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3325.JPEG,golf ball
417,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_333.JPEG,golf ball
418,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3345.JPEG,golf ball
419,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3356.JPEG,golf ball
420,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3358.JPEG,golf ball
421,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3374.JPEG,golf ball
422,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3386.JPEG,golf ball
423,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3397.JPEG,golf ball
424,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3413.JPEG,golf ball
425,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3429.JPEG,golf ball
426,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3444.JPEG,golf ball
427,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3456.JPEG,golf ball
428,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3463.JPEG,golf ball
429,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3464.JPEG,golf ball
430,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3485.JPEG,golf ball
431,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3495.JPEG,golf ball
432,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03445777\n03445777_3497.JPEG,golf ball
